Timestamp,FromLocalUdpPort53IP192.168.1.1Packet,FromLocalUdpPort53IP192.168.1.1Byte,FromLocalUdpPort67IP192.168.1.1Packet,FromLocalUdpPort67IP192.168.1.1Byte,FromLocalArpPortAllPacket,FromLocalArpPortAllByte,ToLocalUdpPort53IP192.168.1.1Packet,ToLocalUdpPort53IP192.168.1.1Byte,ToLocalArpPortAllPacket,ToLocalArpPortAllByte, NoOfFlows,Label
1540271315963,0,0,0,0,0,0,0,0,0,0,28,0
1539592721976,0,0,0,0,1,42,0,0,1,60,44,0
1538169796379,0,0,0,0,0,0,0,0,0,0,24,0
1531076220641,6,1307,0,0,0,0,6,449,0,0,47,0
1538446133552,0,0,0,0,0,0,0,0,0,0,26,0
1530633459813,0,0,0,0,1,42,0,0,1,42,47,0
1538328337491,0,0,0,0,0,0,0,0,0,0,26,0
1537961810308,0,0,0,0,0,0,0,0,0,0,54,0
1539215631558,0,0,0,0,0,0,0,0,0,0,26,0
1538181747063,0,0,0,0,1,42,0,0,1,60,46,0
1530767746835,0,0,0,0,0,0,0,0,0,0,59,0
1527638782890,0,0,0,0,1,42,0,0,1,42,43,0
1530015412961,0,0,0,0,0,0,0,0,0,0,22,0
1531223942041,4,819,0,0,0,0,4,306,0,0,47,0
1539349644197,0,0,0,0,1,42,0,0,1,60,38,0
1530411755210,0,0,0,0,1,42,0,0,1,42,43,0
1540578285222,0,0,0,0,0,0,0,0,0,0,65,0
1530765884292,0,0,0,0,0,0,0,0,0,0,22,0
1538500917426,0,0,0,0,0,0,0,0,0,0,64,0
1528617933084,0,0,0,0,0,0,0,0,0,0,31,0
1527631514300,0,0,0,0,1,42,0,0,1,42,59,0
1528529709377,0,0,0,0,1,42,0,0,1,42,59,0
1531706575133,0,0,0,0,2,120,0,0,2,84,43,0
1529064945127,0,0,0,0,1,42,0,0,1,42,43,0
1531210309263,0,0,0,0,0,0,0,0,0,0,31,0
1530943067715,6,994,0,0,0,0,6,449,0,0,47,0
1527688100395,6,1307,0,0,1,42,6,449,1,42,47,0
1540035710760,0,0,0,0,0,0,0,0,0,0,22,0
1531636377601,0,0,0,0,0,0,0,0,0,0,22,0
1529212936022,6,994,0,0,1,42,6,449,1,42,49,0
1528122982538,0,0,0,0,0,0,0,0,0,0,43,0
1529677175222,0,0,0,0,0,0,0,0,0,0,22,0
1530094387587,6,1137,0,0,0,0,6,449,2,84,47,0
1531785299326,0,0,0,0,0,0,0,0,0,0,22,0
1530962412086,0,0,0,0,1,42,0,0,1,42,43,0
1530439312975,0,0,0,0,3,162,0,0,3,126,43,0
1539141558848,0,0,0,0,1,42,0,0,1,42,59,0
1539180782807,0,0,0,0,1,42,0,0,1,42,70,0
1528690786057,0,0,0,0,1,42,0,0,1,42,59,0
1529079962275,0,0,0,0,1,42,0,0,1,42,59,0
1530700005298,0,0,0,0,0,0,0,0,0,0,22,0
1539362679300,0,0,0,0,1,42,0,0,1,42,72,0
1539077181332,0,0,0,0,0,0,0,0,0,0,66,0
1528934865501,6,1307,0,0,1,42,6,449,1,42,47,0
1538023818719,0,0,0,0,0,0,0,0,0,0,26,0
1539584856207,0,0,0,0,1,42,0,0,2,120,50,0
1539370665223,0,0,1,351,0,0,0,0,0,0,26,0
1540509491685,0,0,0,0,0,0,0,0,0,0,62,0
1530600365246,0,0,0,0,0,0,0,0,0,0,59,0
1531287794055,0,0,0,0,0,0,0,0,0,0,43,0
1530041068769,0,0,0,0,1,42,0,0,1,42,43,0
1530730390306,0,0,0,0,0,0,0,0,0,0,43,0
1528728195434,0,0,0,0,0,0,0,0,0,0,29,0
1538185770878,0,0,0,0,2,84,0,0,2,120,44,0
1528090261266,0,0,0,0,1,42,0,0,1,42,43,0
1540378952959,0,0,0,0,1,42,0,0,1,42,63,0
1527671226955,0,0,0,0,1,42,0,0,1,42,43,0
1530550341103,0,0,0,0,1,42,0,0,1,42,47,0
1531616143473,0,0,0,0,0,0,0,0,0,0,30,0
1529876516576,0,0,0,0,0,0,0,0,0,0,31,0
1539891673918,0,0,0,0,0,0,0,0,0,0,28,0
1537974007768,0,0,0,0,2,84,0,0,2,84,67,0
1528013454005,0,0,0,0,0,0,0,0,1,42,47,0
1531148930300,6,1307,0,0,0,0,6,449,0,0,47,0
1529110659897,5,1223,0,0,0,0,5,381,0,0,47,0
1538220787589,0,0,0,0,0,0,0,0,0,0,36,0
1527650378498,0,0,0,0,1,42,0,0,1,42,43,0
1531092313479,0,0,0,0,0,0,0,0,0,0,22,0
1531483102572,0,0,0,0,0,0,0,0,0,0,29,0
1529108197136,6,994,0,0,1,42,6,449,1,42,47,0
1531484843728,0,0,0,0,0,0,0,0,0,0,29,0
1539978304364,0,0,0,0,0,0,0,0,0,0,46,0
1529688705308,0,0,0,0,0,0,0,0,0,0,31,0
1540423299044,1,466,0,0,0,0,1,89,0,0,73,0
1528568574174,0,0,0,0,1,42,0,0,1,42,59,0
1529878498660,0,0,0,0,0,0,0,0,0,0,31,0
1530897958732,0,0,0,0,0,0,0,0,0,0,59,0
1527878417398,0,0,0,0,0,0,0,0,0,0,31,0
1530055661954,0,0,0,0,0,0,0,0,0,0,59,0
1538478507834,0,0,0,0,0,0,0,0,0,0,62,0
1530266277329,6,994,0,0,0,0,6,449,0,0,47,0
1539777002007,0,0,0,0,0,0,0,0,0,0,61,0
1540365017425,0,0,0,0,2,84,0,0,2,84,63,0
1538770318859,0,0,0,0,0,0,0,0,0,0,69,0
1531307489417,0,0,0,0,0,0,0,0,0,0,43,0
1531746804558,0,0,0,0,0,0,0,0,0,0,22,0
1528363999113,0,0,0,0,1,42,0,0,1,42,43,0
1539979865281,0,0,0,0,0,0,0,0,0,0,48,0
1539391262314,0,0,0,0,1,42,0,0,1,60,50,0
1528179980857,0,0,0,0,0,0,0,0,0,0,59,0
1530254269268,2,263,0,0,0,0,2,144,0,0,59,0
1538348457172,0,0,0,0,1,42,0,0,1,60,48,0
1530399447781,6,994,0,0,0,0,6,449,0,0,49,0
1531260652490,0,0,0,0,1,42,0,0,1,42,43,0
1538162469751,0,0,0,0,0,0,0,0,0,0,26,0
1537760702122,0,0,0,0,0,0,0,0,0,0,26,0
1527578960987,0,0,0,0,1,42,0,0,1,42,37,0
1527623225939,0,0,0,0,1,42,0,0,1,42,34,0
1527757644039,0,0,0,0,0,0,0,0,0,0,31,0
1531217635916,0,0,0,0,0,0,0,0,0,0,22,0
1530238417732,0,0,0,0,0,0,0,0,0,0,31,0
1529107836713,6,994,0,0,1,42,6,449,1,42,47,0
1527547553662,0,0,0,0,0,0,0,0,0,0,36,0
1538248060176,0,0,0,0,0,0,0,0,0,0,24,0
1528409350669,0,0,0,0,0,0,0,0,0,0,31,0
1539314910605,0,0,0,0,1,42,0,0,1,60,50,0
1538074453669,0,0,0,0,0,0,0,0,0,0,61,0
1531114584376,0,0,0,0,1,42,0,0,1,42,43,0
1528877026022,0,0,0,0,1,42,0,0,1,42,43,0
1538999155654,0,0,0,0,1,42,0,0,1,42,57,0
1540348499519,1,494,0,0,0,0,1,72,0,0,60,0
1528979014974,0,0,0,0,1,42,0,0,1,42,59,0
1531833404832,5,1359,0,0,1,60,5,374,1,42,47,0
1531162562876,0,0,0,0,0,0,0,0,0,0,29,0
1530102855722,0,0,0,0,0,0,0,0,0,0,59,0
1529327642364,0,0,0,0,0,0,0,0,0,0,69,0
1527825988312,0,0,0,0,0,0,0,0,0,0,25,0
1539069551484,0,0,0,0,0,0,0,0,0,0,28,0
1537882041631,0,0,0,0,1,42,0,0,1,42,57,0
1528188631790,0,0,0,0,1,42,0,0,1,42,40,0
1539646116573,0,0,0,0,0,0,0,0,0,0,28,0
1531544176762,4,819,0,0,0,0,4,306,0,0,47,0
1529887567087,4,819,0,0,1,42,4,306,1,42,49,0
1539609958756,0,0,0,0,0,0,0,0,0,0,62,0
1537933035210,0,0,0,0,0,0,0,0,0,0,26,0
1531261193367,0,0,0,0,0,0,0,0,0,0,22,0
1528911618546,0,0,0,0,1,42,0,0,1,42,34,0
1531512766311,0,0,0,0,1,42,0,0,1,42,43,0
1539008162860,0,0,0,0,0,0,0,0,0,0,70,0
1531702612980,0,0,0,0,0,0,0,0,0,0,31,0
1539332516922,0,0,0,0,0,0,0,0,0,0,26,0
1540500600938,0,0,0,0,0,0,0,0,0,0,56,0
1539792563640,0,0,0,0,0,0,0,0,0,0,46,0
1538490762553,0,0,0,0,0,0,0,0,0,0,59,0
1527559803551,0,0,0,0,2,84,0,0,2,84,36,0
1529198584403,0,0,0,0,0,0,0,0,1,42,59,0
1531422630231,0,0,0,0,0,0,0,0,0,0,59,0
1529185493941,0,0,0,0,0,0,0,0,1,42,59,0
1531563759694,0,0,0,0,0,0,0,0,0,0,32,0
1529411781406,0,0,0,0,0,0,0,0,0,0,22,0
1528062042411,0,0,0,0,0,0,0,0,0,0,31,0
1540455554290,1,495,0,0,0,0,1,76,0,0,48,0
1540248666515,0,0,0,0,1,42,0,0,1,42,65,0
1529311430287,1,529,0,0,1,42,1,75,1,42,29,0
1538478507820,0,0,0,0,0,0,0,0,0,0,28,0
1528583523416,0,0,0,0,0,0,0,0,0,0,32,0
1539250643007,0,0,0,0,1,42,0,0,1,60,48,0
1538518517615,0,0,0,0,0,0,0,0,0,0,71,0
1537913934181,0,0,0,0,0,0,0,0,0,0,63,0
1530601145915,0,0,0,0,0,0,0,0,0,0,59,0
1529761449710,0,0,0,0,0,0,0,0,0,0,22,0
1538102632812,0,0,0,0,0,0,0,0,0,0,64,0
1529048311437,0,0,0,0,0,0,0,0,0,0,31,0
1530949735260,0,0,0,0,0,0,0,0,0,0,59,0
1528462431730,6,1279,0,0,1,42,6,449,3,126,47,0
1528315819705,0,0,0,0,1,42,0,0,1,42,43,0
1527691702733,0,0,0,0,1,42,0,0,1,42,36,0
1538287535280,0,0,0,0,0,0,0,0,0,0,22,0
1527546412735,1,552,0,0,0,0,1,72,0,0,54,0
1539386277706,0,0,0,0,0,0,0,0,0,0,62,0
1527878417417,4,819,0,0,1,42,4,306,1,42,47,0
1528870481728,0,0,0,0,0,0,0,0,0,0,29,0
1530663439972,0,0,0,0,3,162,0,0,4,168,43,0
1539275868920,0,0,0,0,1,42,0,0,1,42,75,0
1538594488775,0,0,0,0,1,42,0,0,1,60,50,0
1528911798741,0,0,0,0,1,42,0,0,1,42,59,0
1528324770185,6,1307,0,0,1,42,6,449,1,42,47,0
1531085948385,0,0,0,0,0,0,0,0,0,0,29,0
1531174094645,0,0,0,0,0,0,0,0,0,0,22,0
1527957345591,0,0,0,0,1,42,0,0,1,42,59,0
1530373856686,0,0,0,0,0,0,0,0,0,0,59,0
1528704776327,0,0,0,0,1,42,0,0,1,42,43,0
1538250884054,0,0,0,0,0,0,0,0,0,0,36,0
1539520237791,0,0,0,0,0,0,0,0,0,0,26,0
1539523840756,0,0,0,0,0,0,0,0,0,0,46,0
1531000558950,0,0,0,0,0,0,0,0,0,0,29,0
1528231872025,0,0,0,0,2,84,0,0,2,84,28,0
1528471321454,0,0,0,0,1,42,0,0,1,42,59,0
1529957878996,0,0,0,0,0,0,0,0,0,0,31,0
1540356006517,0,0,0,0,2,84,0,0,2,120,50,0
1539753695903,0,0,0,0,1,42,0,0,1,60,48,0
1538088572283,0,0,0,0,0,0,0,0,0,0,28,0
1530465074713,0,0,0,0,0,0,0,0,0,0,31,0
1530855748793,0,0,0,0,0,0,0,0,0,0,43,0
1539922311537,0,0,0,0,1,42,0,0,2,120,48,0
1539856537891,0,0,0,0,0,0,0,0,0,0,68,0
1539109189870,0,0,0,0,2,84,0,0,2,84,57,0
1530371753644,6,1137,0,0,0,0,6,449,0,0,47,0
1528559688566,0,0,0,0,1,42,0,0,1,42,59,0
1539096701239,0,0,0,0,1,42,0,0,1,60,48,0
1528440392243,0,0,0,0,0,0,0,0,0,0,29,0
1531293617413,0,0,0,0,0,0,0,0,0,0,30,0
1530981755157,0,0,0,0,0,0,0,0,0,0,29,0
1538535509390,0,0,0,0,2,84,0,0,2,84,72,0
1529357609096,0,0,0,0,0,0,0,0,0,0,29,0
1531407308089,5,903,0,0,0,0,5,374,2,84,47,0
1531060424628,4,819,0,0,0,0,4,306,1,42,47,0
1538957364789,0,0,0,0,0,0,0,0,0,0,58,0
1530503207459,0,0,0,0,0,0,0,0,0,0,59,0
1530962051494,0,0,0,0,0,0,0,0,0,0,29,0
1530721803455,0,0,0,0,0,0,0,0,1,42,59,0
1531840614922,0,0,0,0,1,60,0,0,1,42,43,0
1539029963803,1,326,0,0,0,0,1,88,0,0,63,0
1529648288102,0,0,0,0,0,0,0,0,0,0,29,0
1538079199969,0,0,0,0,0,0,0,0,0,0,28,0
1538583375007,1,136,0,0,0,0,1,72,0,0,64,0
1539620708915,0,0,0,0,0,0,0,0,0,0,61,0
1530177146811,0,0,0,0,0,0,0,0,0,0,22,0
1538337107451,0,0,0,0,0,0,0,0,0,0,26,0
1529987545625,0,0,0,0,0,0,0,0,0,0,22,0
1537776795036,0,0,0,0,0,0,0,0,0,0,28,0
1538191236264,0,0,0,0,0,0,0,0,0,0,24,0
1528489820322,0,0,0,0,2,84,0,0,2,84,32,0
1528709519476,0,0,0,0,1,42,0,0,1,42,43,0
1529153250449,0,0,0,0,0,0,0,0,0,0,22,0
1528390678504,0,0,0,0,1,42,0,0,1,42,49,0
1539355173783,0,0,0,0,0,0,0,0,0,0,54,0
1529062182952,0,0,0,0,0,0,0,0,0,0,22,0
1529140694962,0,0,0,0,2,84,0,0,2,84,43,0
1531482201969,0,0,0,0,0,0,0,0,0,0,43,0
1540325378162,0,0,0,0,1,42,0,0,1,42,53,0
1530852385867,0,0,0,0,0,0,0,0,0,0,59,0
1528662741208,5,1046,0,0,2,102,5,374,2,84,47,0
1539621309452,1,326,0,0,0,0,1,88,0,0,68,0
1529998175546,0,0,0,0,1,42,0,0,1,42,85,0
1540237373584,0,0,0,0,0,0,0,0,0,0,58,0
1531566282480,0,0,0,0,1,42,0,0,1,42,43,0
1530924626334,0,0,0,0,1,42,0,0,1,42,43,0
1527901121165,5,903,0,0,0,0,5,374,0,0,47,0
1531693305035,0,0,0,0,0,0,0,0,0,0,43,0
1529465900977,0,0,0,0,0,0,0,0,0,0,59,0
1539891433744,0,0,0,0,0,0,0,0,0,0,67,0
1528846226831,0,0,0,0,0,0,0,0,0,0,31,0
1528452283063,0,0,0,0,0,0,0,0,0,0,31,0
1539158497732,0,0,0,0,0,0,0,0,0,0,77,0
1538673116259,0,0,0,0,1,42,0,0,1,42,54,0
1528956727385,0,0,0,0,2,84,0,0,2,84,59,0
1531169169465,0,0,0,0,0,0,0,0,0,0,59,0
1528741646976,0,0,0,0,0,0,0,0,0,0,29,0
1529669186666,0,0,0,0,0,0,0,0,0,0,30,0
1527866646466,0,0,0,0,0,0,0,0,0,0,29,0
1539756518458,0,0,0,0,0,0,0,0,0,0,59,0
1531513427029,0,0,0,0,0,0,0,0,0,0,59,0
1529352143560,0,0,0,0,2,120,0,0,2,84,43,0
1528099565918,5,903,0,0,1,42,5,374,1,42,47,0
1531595301023,6,1307,0,0,0,0,6,449,0,0,47,0
1538922291043,0,0,0,0,1,42,0,0,1,42,58,0
1529025613017,5,1216,0,0,1,42,5,374,1,42,47,0
1529055577664,0,0,0,0,1,42,0,0,1,42,59,0
1528305729185,0,0,0,0,0,0,0,0,0,0,31,0
1540017214652,0,0,0,0,0,0,0,0,0,0,36,0
1531221119177,4,819,0,0,0,0,4,306,0,0,47,0
1528839982531,0,0,0,0,2,84,0,0,2,84,40,0
1531168989278,4,819,0,0,0,0,4,306,0,0,47,0
1539471523898,0,0,0,0,1,42,0,0,1,42,67,0
1539096821307,0,0,0,0,1,42,0,0,1,42,55,0
1528522318440,0,0,0,0,0,0,0,0,0,0,30,0
1529202607176,0,0,0,0,0,0,0,0,0,0,22,0
1539403754593,0,0,0,0,1,42,0,0,1,60,50,0
1531194755703,0,0,0,0,1,42,0,0,1,42,43,0
1538826172239,0,0,0,0,1,42,0,0,1,42,65,0
1528859374612,0,0,0,0,0,0,0,0,1,42,43,0
1529488298120,0,0,0,0,0,0,0,0,0,0,32,0
1529579525359,0,0,0,0,0,0,0,0,0,0,22,0
1529846785144,0,0,0,0,0,0,0,0,0,0,22,0
1530918319159,0,0,0,0,0,0,0,0,0,0,30,0
1539372887251,0,0,0,0,0,0,0,0,0,0,28,0
1540023340333,0,0,0,0,0,0,0,0,0,0,26,0
1538648916774,0,0,0,0,0,0,0,0,0,0,77,0
1538509509070,0,0,0,0,0,0,0,0,0,0,54,0
1539209802412,0,0,0,0,0,0,0,0,1,60,46,0
1530213078260,0,0,0,0,0,0,0,0,0,0,31,0
1539426400282,0,0,0,0,0,0,0,0,0,0,59,0
1538943670450,0,0,0,0,0,0,0,0,0,0,65,0
1539341771009,0,0,0,0,0,0,0,0,0,0,63,0
1528855412186,0,0,0,0,0,0,0,0,0,0,29,0
1529143879474,0,0,0,0,0,0,0,0,0,0,31,0
1529046930470,0,0,0,0,1,42,0,0,1,42,59,0
1530871538674,0,0,0,0,1,42,0,0,1,42,43,0
1528937388255,0,0,0,0,1,42,0,0,1,42,59,0
1529369018005,6,1307,0,0,1,42,6,449,3,126,47,0
1528791501131,6,994,0,0,1,42,6,449,1,42,47,0
1529742642475,5,903,0,0,1,42,5,374,1,42,47,0
1531074659267,0,0,0,0,1,42,0,0,1,42,43,0
1538996453109,0,0,0,0,0,0,0,0,0,0,26,0
1529185794213,0,0,0,0,0,0,0,0,0,0,31,0
1528600095854,0,0,0,0,1,42,0,0,1,42,59,0
1538005136843,0,0,0,0,1,42,0,0,1,42,63,0
1540443243145,0,0,0,0,0,0,0,0,0,0,28,0
1539720665593,0,0,0,0,0,0,0,0,0,0,28,0
1539062040367,0,0,0,0,0,0,0,0,0,0,75,0
1531260231874,0,0,0,0,0,0,0,0,0,0,29,0
1528839201966,5,903,0,0,1,42,5,374,1,42,47,0
1539245358668,0,0,0,0,0,0,0,0,0,0,72,0
1537991314664,0,0,0,0,0,0,0,0,0,0,75,0
1539396186974,0,0,0,0,0,0,0,0,0,0,64,0
1531061625456,6,1137,0,0,0,0,6,449,2,84,47,0
1539331916101,0,0,0,0,1,42,0,0,1,42,62,0
1528473183658,0,0,0,0,1,42,0,0,1,42,59,0
1527545692203,0,0,0,0,1,42,0,0,1,42,59,0
1540387127966,0,0,0,0,0,0,0,0,0,0,66,0
1538169015649,0,0,0,0,1,42,0,0,1,60,46,0
1528745731043,1,501,0,0,1,42,1,75,1,42,31,0
1528196799667,0,0,0,0,2,84,0,0,2,84,34,0
1537884145057,0,0,0,0,0,0,0,0,0,0,58,0
1530581264065,4,819,0,0,0,0,4,306,0,0,47,0
1527728875433,6,1307,0,0,1,42,6,449,1,42,47,0
1529614785880,0,0,0,0,0,0,0,0,0,0,29,0
1539436252355,1,298,0,0,0,0,1,83,0,0,50,0
1529975655867,0,0,0,0,0,0,0,0,0,0,59,0
1538926074762,0,0,0,0,0,0,0,0,0,0,28,0
1540260321193,0,0,0,0,0,0,0,0,0,0,62,0
1528002405362,0,0,0,0,1,42,0,0,1,42,43,0
1529084947676,6,994,0,0,1,42,6,449,1,42,47,0
1528468318024,1,529,0,0,1,42,1,75,1,42,31,0
1527562265623,0,0,0,0,1,42,0,0,1,42,59,0
1539315271011,1,501,0,0,0,0,1,77,0,0,28,0
1527669845083,0,0,0,0,0,0,0,0,0,0,38,0
1537913333608,0,0,0,0,0,0,0,0,0,0,28,0
1531293437277,6,1307,0,0,1,60,6,449,1,42,47,0
1531138061586,0,0,0,0,1,42,0,0,2,84,43,0
1528321526343,4,819,0,0,1,42,4,306,1,42,47,0
1539461667509,0,0,0,0,0,0,0,0,0,0,55,0
1538849416929,0,0,0,0,0,0,0,0,0,0,28,0
1528551940663,5,1167,0,0,1,42,5,381,1,42,47,0
1538309948990,0,0,0,0,0,0,0,0,0,0,22,0
1538697201578,0,0,0,0,2,84,0,0,2,120,40,0
1530466095862,0,0,0,0,0,0,0,0,0,0,59,0
1540230467262,0,0,0,0,0,0,0,0,0,0,30,0
1529809253224,0,0,0,0,0,0,0,0,0,0,22,0
1540399504930,0,0,0,0,0,0,0,0,0,0,26,0
1529119909292,0,0,0,0,0,0,0,0,0,0,22,0
1531024875587,0,0,0,0,0,0,0,0,0,0,28,0
1527628391098,0,0,0,0,0,0,0,0,0,0,31,0
1527583044487,2,263,1,357,1,42,2,144,2,102,59,0
1538811817655,0,0,0,0,0,0,0,0,0,0,55,0
1528192775741,0,0,0,0,1,42,0,0,1,42,38,0
1538265665145,0,0,0,0,0,0,0,0,0,0,24,0
1531833525023,6,994,0,0,0,0,6,449,0,0,47,0
1538475805063,0,0,0,0,0,0,0,0,0,0,66,0
1539529605942,0,0,0,0,2,84,0,0,3,126,60,0
1531032501707,0,0,0,0,0,0,0,0,0,0,22,0
1528873843827,0,0,0,0,1,42,0,0,1,42,43,0
1529135408461,0,0,0,0,0,0,0,0,0,0,59,0
1539600589094,0,0,0,0,0,0,0,0,0,0,62,0
1538031446268,0,0,0,0,0,0,0,0,0,0,56,0
1538063339542,0,0,0,0,0,0,0,0,0,0,56,0
1530290238208,0,0,0,0,1,42,0,0,1,42,43,0
1530491500870,0,0,0,0,0,0,0,0,0,0,22,0
1530130959085,0,0,0,0,0,0,0,0,0,0,22,0
1531393010241,4,819,0,0,0,0,4,306,0,0,47,0
1530900601535,0,0,0,0,0,0,0,0,0,0,22,0
1538703868976,0,0,0,0,0,0,0,0,0,0,44,0
1529622771327,0,0,0,0,0,0,0,0,0,0,59,0
1531053519444,0,0,0,0,2,84,0,0,3,126,43,0
1538527643725,0,0,0,0,0,0,0,0,0,0,28,0
1538061056749,0,0,0,0,0,0,0,0,0,0,28,0
1531404303835,0,0,0,0,1,42,0,0,1,42,43,0
1530401969401,5,910,0,0,0,0,5,381,0,0,49,0
1528012853599,0,0,0,0,0,0,0,0,0,0,34,0
1528379921857,0,0,0,0,0,0,0,0,0,0,29,0
1538059555293,0,0,0,0,5,210,0,0,5,300,48,0
1537805199772,0,0,0,0,0,0,0,0,0,0,66,0
1538927095550,0,0,0,0,0,0,0,0,0,0,55,0
1531281670852,0,0,0,0,0,0,0,0,0,0,59,0
1537915315472,0,0,0,0,0,0,0,0,0,0,28,0
1529034559217,0,0,0,0,0,0,0,0,0,0,22,0
1539328490921,0,0,0,0,0,0,0,0,0,0,28,0
1538950457267,1,495,0,0,0,0,1,76,0,0,46,0
1539479395740,0,0,0,0,2,84,0,0,2,84,55,0
1529234375639,6,994,0,0,1,42,6,449,1,42,47,0
1529646966982,0,0,0,0,0,0,0,0,0,0,22,0
1531699191463,0,0,0,0,0,0,0,0,0,0,59,0
1539236710956,0,0,0,0,0,0,0,0,0,0,28,0
1538160668164,0,0,0,0,0,0,0,0,0,0,26,0
1527875714778,0,0,0,0,11,462,0,0,11,462,43,0
1537762683636,0,0,0,0,1,42,0,0,1,42,103,0
1539937814170,0,0,0,0,0,0,0,0,0,0,62,0
1528699192045,5,910,0,0,1,42,5,381,1,42,49,0
1530467177043,0,0,0,0,0,0,0,0,0,0,30,0
1529626973655,0,0,0,0,0,0,0,0,0,0,29,0
1539507686717,0,0,0,0,0,0,0,0,0,0,26,0
1528866519327,0,0,0,0,0,0,0,0,0,0,31,0
1539264035654,0,0,0,0,0,0,0,0,0,0,28,0
1528163102007,0,0,0,0,0,0,0,0,0,0,31,0
1540224280848,0,0,0,0,0,0,0,0,0,0,86,0
1538135622199,0,0,0,0,0,0,0,0,0,0,61,0
1529374603051,0,0,0,0,0,0,0,0,0,0,43,0
1529543908006,0,0,0,0,0,0,0,0,0,0,22,0
1539851974217,0,0,0,0,0,0,0,0,0,0,60,0
1539343453846,0,0,0,0,0,0,0,0,0,0,61,0
1539416369075,0,0,0,0,0,0,0,0,0,0,30,0
1531858279063,0,0,0,0,0,0,0,0,0,0,29,0
1531737797924,0,0,0,0,0,0,0,0,0,0,31,0
1538190575634,0,0,0,0,0,0,0,0,0,0,26,0
1539970019554,0,0,0,0,0,0,0,0,0,0,36,0
1530304413210,0,0,0,0,0,0,0,0,0,0,59,0
1537918739077,0,0,0,0,0,0,0,0,0,0,26,0
1527557641756,0,0,0,0,0,0,0,0,0,0,36,0
1539364600758,0,0,0,0,0,0,0,0,0,0,66,0
1531524779497,0,0,0,0,0,0,0,0,0,0,59,0
1538233041967,0,0,0,0,0,0,0,0,0,0,24,0
1540365497993,0,0,0,0,1,42,0,0,1,60,47,0
1531028718935,0,0,0,0,0,0,0,0,0,0,59,0
1538961327004,0,0,0,0,1,42,0,0,1,60,46,0
1530922644346,0,0,0,0,0,0,0,0,0,0,22,0
1528552902236,0,0,0,0,1,42,0,0,1,42,59,0
1527825928250,0,0,0,0,54,3240,3,256,1,42,61,0
1530891892463,0,0,0,0,0,0,0,0,0,0,47,0
1528030449169,0,0,0,0,1,42,0,0,1,42,61,0
1528721709358,6,1307,0,0,1,42,6,449,1,42,49,0
