Timestamp,FromLocalUdpPort53IP192.168.1.1Packet,FromLocalUdpPort53IP192.168.1.1Byte,FromLocalUdpPort67IP192.168.1.1Packet,FromLocalUdpPort67IP192.168.1.1Byte,FromLocalArpPortAllPacket,FromLocalArpPortAllByte,ToLocalUdpPort53IP192.168.1.1Packet,ToLocalUdpPort53IP192.168.1.1Byte,ToLocalArpPortAllPacket,ToLocalArpPortAllByte, NoOfFlows,Label
1531634996789,0,0,0,0,0,0,0,0,0,0,59,0
1538158266100,0,0,0,0,1,42,0,0,1,60,46,0
1529690927801,0,0,0,0,0,0,0,0,0,0,59,0
1529698917076,0,0,0,0,0,0,0,0,0,0,30,0
1529018468056,0,0,0,0,1,42,0,0,1,42,43,0
1538502118986,0,0,0,0,0,0,0,0,0,0,48,0
1528337024079,0,0,0,0,2,84,0,0,2,84,30,0
1530861872995,0,0,0,0,0,0,0,0,0,0,29,0
1528333840530,0,0,0,0,1,42,0,0,1,42,30,0
1531479320154,0,0,0,0,1,42,0,0,1,42,43,0
1538580431159,0,0,0,0,0,0,0,0,0,0,56,0
1538766593645,0,0,0,0,0,0,0,0,0,0,88,0
1539032726357,0,0,0,0,1,42,0,0,1,42,54,0
1529296179867,6,994,0,0,1,42,6,449,1,42,47,0
1539616325203,0,0,0,0,2,84,0,0,2,120,48,0
1530847762397,0,0,0,0,1,42,0,0,1,42,43,0
1528514869267,0,0,0,0,1,42,0,0,2,84,43,0
1540569277782,0,0,0,0,0,0,0,0,0,0,28,0
1538778549285,0,0,0,0,0,0,0,0,0,0,28,0
1527636319877,0,0,0,0,2,84,0,0,2,84,38,0
1528027266301,0,0,0,0,1,42,0,0,1,42,43,0
1530159547431,0,0,0,0,1,42,0,0,1,42,43,0
1531630673485,0,0,0,0,0,0,0,0,0,0,29,0
1538239229513,0,0,0,0,0,0,0,0,0,0,24,0
1528635829072,0,0,0,0,0,0,0,0,0,0,31,0
1530461170502,0,0,0,0,0,0,0,0,0,0,59,0
1527641486483,0,0,0,0,0,0,0,0,0,0,31,0
1531674927699,0,0,0,0,0,0,0,0,0,0,59,0
1539061920144,0,0,0,0,1,42,0,0,1,60,50,0
1538544516927,0,0,0,0,0,0,0,0,1,42,69,0
1537799494899,0,0,0,0,0,0,0,0,0,0,68,0
1539415107438,0,0,0,0,0,0,0,0,0,0,71,0
1540374388165,0,0,0,0,0,0,0,0,0,0,22,0
1539993735160,0,0,0,0,0,0,0,0,0,0,26,0
1531715701423,5,910,0,0,0,0,5,381,0,0,47,0
1529391122293,0,0,0,0,0,0,0,0,0,0,22,0
1538924693487,1,326,0,0,0,0,1,88,0,0,69,0
1539958007866,0,0,0,0,0,0,0,0,0,0,22,0
1528453904323,6,1109,0,0,1,42,6,449,1,42,47,0
1540246023230,0,0,0,0,0,0,0,0,0,0,56,0
1540055771948,0,0,0,0,0,0,0,0,0,0,36,0
1529922808114,5,903,0,0,1,42,5,374,1,42,47,0
1530310718392,6,994,0,0,0,0,6,449,0,0,47,0
1528406889341,0,0,0,0,0,0,0,0,0,0,29,0
1528795224861,0,0,0,0,0,0,0,0,0,0,31,0
1539484382588,0,0,0,0,0,0,0,0,0,0,48,0
1529454735296,0,0,0,0,0,0,0,0,0,0,29,0
1527666660614,0,0,0,0,2,84,0,0,2,84,38,0
1529017267257,0,0,0,0,0,0,0,0,0,0,22,0
1539238512525,0,0,0,0,0,0,0,0,0,0,54,0
1531699431574,0,0,0,0,1,42,0,0,1,42,43,0
1538535329213,0,0,0,0,0,0,0,0,0,0,28,0
1530588591830,0,0,0,0,0,0,0,0,0,0,22,0
1530082739659,0,0,0,0,0,0,0,0,0,0,59,0
1539032906516,1,554,0,0,0,0,1,72,0,0,65,0
1539671050424,0,0,0,0,0,0,0,0,0,0,26,0
1529277689145,0,0,0,0,1,42,0,0,1,42,43,0
1528212767819,4,819,0,0,1,60,4,306,1,42,47,0
1529517122292,0,0,0,0,0,0,0,0,0,0,22,0
1530789133531,5,903,0,0,0,0,5,374,0,0,47,0
1538242713809,0,0,0,0,0,0,0,0,0,0,44,0
1539696706284,0,0,0,0,0,0,0,0,0,0,73,0
1528392360662,0,0,0,0,1,42,0,0,1,42,36,0
1530118288973,0,0,0,0,0,0,0,0,0,0,22,0
1531092913970,0,0,0,0,0,0,0,0,1,42,59,0
1538061056762,0,0,0,0,0,0,0,0,0,0,58,0
1527689901545,5,910,0,0,1,42,5,381,1,42,47,0
1540454953746,0,0,0,0,0,0,0,0,0,0,58,0
1529622411150,6,994,0,0,1,42,6,449,1,42,47,0
1539703671389,0,0,0,0,1,42,0,0,2,84,54,0
1530057943051,0,0,0,0,1,42,0,0,1,42,43,0
1539071294083,0,0,0,0,0,0,0,0,0,0,26,0
1529080923110,0,0,0,0,0,0,0,0,0,0,29,0
1540552392761,1,542,0,0,0,0,1,72,0,0,60,0
1539713338826,0,0,0,0,0,0,0,0,1,60,48,0
1538875552799,0,0,0,0,0,0,0,0,0,0,28,0
1531758634807,5,1046,0,0,0,0,5,374,0,0,47,0
1531256446079,5,1037,0,0,0,0,5,381,0,0,47,0
1537944028351,0,0,0,0,0,0,0,0,0,0,93,0
1527674950792,0,0,0,0,1,42,0,0,1,42,43,0
1530940063755,0,0,0,0,0,0,0,0,0,0,43,0
1527566289257,0,0,0,0,2,84,0,0,2,84,39,0
1530290238200,0,0,0,0,0,0,0,0,0,0,31,0
1539951937244,0,0,0,0,0,0,0,0,0,0,59,0
1530790094987,0,0,0,0,0,0,0,0,0,0,29,0
1538224391733,0,0,0,0,0,0,0,0,0,0,26,0
1539523300302,0,0,0,0,1,42,0,0,1,60,46,0
1528087199758,0,0,0,0,2,84,0,0,2,84,40,0
1529035339724,0,0,0,0,3,162,0,0,3,126,43,0
1528555966276,0,0,0,0,2,84,0,0,2,84,36,0
1530652024238,5,903,0,0,0,0,5,374,0,0,47,0
1539964916465,0,0,0,0,0,0,0,0,0,0,36,0
1530565411783,0,0,0,0,0,0,0,0,0,0,43,0
1528462671924,0,0,0,0,1,42,0,0,1,42,32,0
1537805019627,0,0,0,0,0,0,0,0,0,0,68,0
1538457123825,0,0,0,0,1,42,0,0,1,42,54,0
1539266979182,0,0,0,0,1,42,0,0,1,42,57,0
1538864556085,0,0,0,0,0,0,0,0,0,0,28,0
1530673164865,0,0,0,0,0,0,0,0,0,0,29,0
1528191214204,0,0,0,0,0,0,0,0,0,0,29,0
1531272244596,0,0,0,0,0,0,0,0,0,0,30,0
1539295688876,0,0,0,0,0,0,0,0,0,0,71,0
1538040575061,0,0,0,0,0,0,0,0,0,0,26,0
1540487987386,0,0,0,0,1,42,0,0,1,60,44,0
1538467876794,0,0,0,0,1,42,0,0,1,60,46,0
1531579619644,0,0,0,0,0,0,0,0,0,0,59,0
1529923948766,0,0,0,0,0,0,0,0,0,0,22,0
1529506734016,0,0,0,0,0,0,0,0,0,0,30,0
1531032861945,0,0,0,0,0,0,0,0,0,0,31,0
1538853622011,0,0,0,0,0,0,0,0,0,0,60,0
1539743186260,0,0,0,0,0,0,0,0,0,0,70,0
1539048883205,0,0,0,0,0,0,0,0,0,0,48,0
1529941903279,0,0,0,0,0,0,0,0,0,0,29,0
1529949110151,0,0,0,0,0,0,0,0,0,0,59,0
1528625980484,0,0,0,0,0,0,0,0,0,0,29,0
1530963793998,0,0,0,0,0,0,0,0,0,0,43,0
1531536129944,0,0,0,0,0,0,0,0,0,0,29,0
1531655529328,0,0,0,0,0,0,0,0,0,0,59,0
1530558446822,0,0,0,0,0,0,0,0,0,0,29,0
1528679440379,0,0,0,0,1,42,0,0,1,42,47,0
1531848124479,0,0,0,0,0,0,0,0,0,0,59,0
1529770521375,0,0,0,0,0,0,0,0,0,0,27,0
1530156424646,0,0,0,0,0,0,0,0,0,0,59,0
1531278488687,0,0,0,0,0,0,0,0,0,0,59,0
1538824190416,0,0,0,0,0,0,0,0,0,0,26,0
1529237919704,0,0,0,0,0,0,0,0,0,0,22,0
1538950817574,0,0,0,0,0,0,0,0,0,0,54,0
1530248864318,0,0,0,0,0,0,0,0,0,0,22,0
1538006338472,0,0,0,0,5,210,0,0,5,300,46,0
1538416469510,0,0,0,0,0,0,0,0,0,0,26,0
1530342615720,0,0,0,0,1,42,0,0,1,42,43,0
1531318837421,0,0,0,0,1,42,0,0,1,42,43,0
1538652759584,0,0,0,0,0,0,0,0,0,0,63,0
1528394942593,0,0,0,0,0,0,0,0,0,0,31,0
1528077114685,0,0,0,0,0,0,0,0,0,0,36,0
1538827794041,0,0,0,0,0,0,0,0,0,0,67,0
1528086899605,4,1132,0,0,1,42,4,306,1,42,47,0
1529817780376,0,0,0,0,0,0,0,0,0,0,22,0
1538294566358,0,0,0,0,0,0,0,0,0,0,44,0
1540407496354,0,0,0,0,0,0,0,0,0,0,66,0
1529940341985,0,0,0,0,0,0,0,0,0,0,22,0
1529005318234,0,0,0,0,1,42,0,0,1,42,43,0
1538364485071,0,0,0,0,0,0,0,0,0,0,26,0
1528063904495,0,0,0,0,1,42,0,0,1,42,59,0
1529763973481,0,0,0,0,0,0,0,0,0,0,59,0
1528412532425,0,0,0,0,1,42,0,0,1,42,59,0
1530067188083,0,0,0,0,0,0,0,0,0,0,51,0
1539524261112,0,0,0,0,0,0,0,0,0,0,66,0
1531136980860,0,0,0,0,0,0,0,0,0,0,22,0
1539160059404,0,0,0,0,2,84,0,0,2,120,46,0
1528856072580,0,0,0,0,1,42,0,0,1,42,59,0
1531718583730,0,0,0,0,0,0,0,0,0,0,29,0
1530464954586,0,0,0,0,0,0,0,0,0,0,31,0
1539682045048,0,0,0,0,2,84,0,0,2,84,61,0
1530620303362,0,0,0,0,0,0,0,0,0,0,59,0
1529651951383,0,0,0,0,0,0,0,0,0,0,30,0
1540222659322,0,0,0,0,0,0,0,0,0,0,62,0
1531052498661,0,0,0,0,1,42,0,0,1,42,43,0
1531072436737,6,994,0,0,0,0,6,449,0,0,47,0
1528375655461,0,0,0,0,0,0,0,0,0,0,43,0
1529516041231,0,0,0,0,1,42,0,0,1,42,43,0
1531392409463,0,0,0,0,0,0,0,0,0,0,59,0
1529434791844,0,0,0,0,0,0,0,0,0,0,59,0
1540438980204,1,466,0,0,0,0,1,89,0,0,67,0
1528630784697,0,0,0,0,1,42,0,0,1,42,43,0
1530893754293,0,0,0,0,0,0,0,0,0,0,22,0
1530710873449,0,0,0,0,2,84,0,0,2,84,43,0
1528547674070,0,0,0,0,0,0,0,0,0,0,29,0
1527927068931,6,994,0,0,0,0,6,449,0,0,47,0
1540391273855,0,0,0,0,0,0,0,0,1,42,66,0
1531347721709,0,0,0,0,0,0,0,0,0,0,59,0
1531698170349,4,819,0,0,0,0,4,306,0,0,47,0
1530085741422,0,0,0,0,0,0,0,0,0,0,29,0
1530789253733,0,0,0,0,0,0,0,0,0,0,59,0
1530157926003,0,0,0,0,0,0,0,0,0,0,59,0
1539427061096,0,0,0,0,1,42,0,0,2,84,54,0
1537890270727,0,0,0,0,0,0,0,0,0,0,69,0
1530777418026,0,0,0,0,0,0,0,0,0,0,59,0
1537918618955,0,0,0,0,1,42,0,0,1,42,79,0
1540445525109,0,0,0,0,0,0,0,0,0,0,26,0
1538766713810,0,0,0,0,0,0,0,0,0,0,88,0
1538629514065,0,0,0,0,0,0,0,0,0,0,28,0
1537793189159,0,0,0,0,0,0,0,0,0,0,28,0
1528365080429,0,0,0,0,0,0,0,0,0,0,31,0
1531572529748,0,0,0,0,0,0,0,0,0,0,31,0
1531764098977,0,0,0,0,0,0,0,0,0,0,31,0
1531676308831,0,0,0,0,0,0,0,0,0,0,59,0
1530347781035,0,0,0,0,0,0,0,0,0,0,29,0
1529264891488,0,0,0,0,0,0,0,0,0,0,29,0
1538693236713,0,0,0,0,0,0,0,0,0,0,28,0
1527587067865,0,0,0,0,2,84,0,0,2,84,38,0
1531136500522,5,1046,0,0,0,0,5,374,0,0,47,0
1528782790680,0,0,0,0,2,84,0,0,2,84,40,0
1530291679690,0,0,0,0,0,0,0,0,0,0,22,0
1538808454293,0,0,0,0,2,84,0,0,2,120,42,0
1529184773315,0,0,0,0,0,0,0,0,0,0,22,0
1540307424890,0,0,0,0,0,0,0,0,0,0,64,0
1527849951274,0,0,0,0,2,84,0,0,2,84,51,0
1528090741507,2,175,0,0,2,84,2,143,2,84,47,0
1531703453438,0,0,0,0,0,0,0,0,0,0,59,0
1530562950003,0,0,0,0,0,0,0,0,0,0,29,0
1538346835786,0,0,0,0,0,0,0,0,0,0,24,0
1531463410937,5,1223,0,0,0,0,5,381,0,0,47,0
1539915401663,0,0,0,0,0,0,0,0,0,0,56,0
1528659136716,0,0,0,0,2,84,0,0,2,84,34,0
1539514592545,0,0,0,0,0,0,0,0,0,0,65,0
1530176726258,0,0,0,0,0,0,0,0,0,0,59,0
1528194817719,4,819,0,0,1,42,4,306,3,126,47,0
1527532842631,0,0,0,0,0,0,0,0,0,0,40,0
1539635904601,0,0,0,0,0,0,0,0,1,42,65,0
1538710295304,0,0,0,0,2,84,0,0,2,84,69,0
1539960892307,0,0,0,0,1,42,0,0,1,60,50,0
1530699584953,0,0,0,0,0,0,0,0,0,0,29,0
1538546618455,0,0,0,0,2,84,0,0,2,84,61,0
1539421414915,0,0,0,0,1,42,0,0,1,60,50,0
1538024659553,0,0,0,0,2,84,0,0,2,84,72,0
1531610798799,0,0,0,0,0,0,0,0,0,0,22,0
1539346639130,1,466,0,0,0,0,1,89,0,0,70,0
1531373906867,0,0,0,0,0,0,0,0,0,0,59,0
1531746324107,0,0,0,0,0,0,0,0,0,0,31,0
1538632217475,0,0,0,0,1,42,0,0,1,42,62,0
1527695125466,0,0,0,0,0,0,0,0,0,0,29,0
1529130361615,0,0,0,0,1,42,0,0,1,42,43,0
1529472986401,0,0,0,0,1,42,0,0,1,42,43,0
1528578240454,0,0,0,0,2,84,0,0,2,84,34,0
1540308325549,0,0,0,0,1,42,0,0,1,42,66,0
1527665398850,0,0,0,0,0,0,0,0,0,0,38,0
1528281706651,0,0,0,0,2,84,0,0,2,84,43,0
1528512767166,0,0,0,0,2,84,0,0,2,84,32,0
1537961149469,0,0,0,0,0,0,0,0,0,0,67,0
1529489078831,4,819,0,0,1,42,4,306,1,42,47,0
1538695459414,0,0,0,0,0,0,0,0,0,0,54,0
1528271438696,0,0,0,0,2,84,0,0,2,84,36,0
1528838661577,0,0,0,0,0,0,0,0,0,0,43,0
1528882550335,0,0,0,0,0,0,0,0,0,0,43,0
1531014069504,6,994,0,0,0,0,6,449,0,0,47,0
1531533607831,6,994,0,0,0,0,6,449,0,0,47,0
1540347178272,0,0,0,0,0,0,0,0,0,0,67,0
1527588268974,0,0,0,0,0,0,0,0,0,0,29,0
1539892274532,0,0,0,0,1,42,0,0,1,42,62,0
1530147836790,0,0,0,0,0,0,0,0,0,0,43,0
1529758625417,0,0,0,0,0,0,0,0,0,0,59,0
1528706757547,0,0,0,0,0,0,0,0,0,0,29,0
1538833920313,0,0,0,0,1,42,0,0,1,60,46,0
1531831061647,5,1216,0,0,0,0,5,374,0,0,47,0
1528008290258,0,0,0,0,2,84,0,0,2,84,39,0
1528338826189,0,0,0,0,0,0,0,0,0,0,25,0
1539745348227,0,0,0,0,0,0,0,0,0,0,28,0
1539922251430,0,0,0,0,1,42,0,0,1,42,65,0
1539807765816,0,0,0,0,0,0,0,0,0,0,28,0
1538839565784,0,0,0,0,1,42,0,0,1,60,46,0
1531741520414,0,0,0,0,0,0,0,0,0,0,43,0
1528396203316,0,0,0,0,1,42,0,0,1,42,43,0
1529937579675,0,0,0,0,1,42,0,0,2,84,43,0
1530114386026,0,0,0,0,1,42,0,0,1,42,43,0
1531378891662,0,0,0,0,0,0,0,0,0,0,31,0
1527883042178,0,0,0,0,2,84,0,0,2,84,43,0
1530527524864,4,819,0,0,1,60,4,306,1,42,47,0
1530886668881,6,994,0,0,1,60,6,449,1,42,47,0
1539842185814,0,0,0,0,0,0,0,0,0,0,69,0
1530429526462,0,0,0,0,0,0,0,0,0,0,29,0
1538776988027,0,0,0,0,1,42,0,0,1,60,42,0
1539270943861,0,0,0,0,0,0,0,0,0,0,58,0
1530541875631,0,0,0,0,0,0,0,0,0,0,22,0
1538094280468,0,0,0,0,4,168,0,0,4,240,46,0
1528119079073,6,1307,0,0,1,42,6,449,1,42,47,0
1530661277752,0,0,0,0,0,0,0,0,0,0,22,0
1528921169253,0,0,0,0,2,84,0,0,2,84,36,0
1540579126010,1,136,0,0,0,0,1,72,0,0,61,0
1529656574858,0,0,0,0,0,0,0,0,0,0,40,0
1539960411542,0,0,0,0,0,0,0,0,0,0,22,0
1539710636464,0,0,0,0,0,0,0,0,0,0,59,0
1530126635336,0,0,0,0,1,42,0,0,1,42,43,0
1539277610740,0,0,0,0,0,0,0,0,0,0,57,0
1537786883279,0,0,0,0,5,210,0,0,5,300,44,0
1527720047754,0,0,0,0,1,42,0,0,1,42,59,0
1538639667045,0,0,0,0,1,42,0,0,1,60,42,0
1539004800563,0,0,0,0,2,84,0,0,2,120,48,0
1538375589192,0,0,0,0,0,0,0,0,0,0,36,0
1538912923497,0,0,0,0,0,0,0,0,0,0,26,0
1539480537485,0,0,0,0,1,42,0,0,1,42,69,0
1538108762110,0,0,0,0,0,0,0,0,0,0,64,0
1529826848469,0,0,0,0,0,0,0,0,0,0,29,0
1529941543022,5,903,0,0,1,42,5,374,3,126,47,0
1530729369524,0,0,0,0,1,42,0,0,1,42,43,0
1540498378279,0,0,0,0,1,42,0,0,1,42,54,0
1540215812285,0,0,0,0,0,0,0,0,0,0,28,0
1538061717561,0,0,0,0,0,0,0,0,0,0,28,0
1531600106207,0,0,0,0,1,42,0,0,2,84,43,0
1531738698653,0,0,0,0,2,84,0,0,3,126,43,0
1531825115497,1,545,0,0,1,42,1,80,1,42,31,0
1538435024899,0,0,0,0,0,0,0,0,0,0,24,0
1528419016668,0,0,0,0,0,0,0,0,0,0,29,0
1528650306881,5,903,0,0,1,42,5,374,1,42,47,0
1540316971136,0,0,0,0,0,0,0,0,0,0,66,0
1531117706106,0,0,0,0,1,42,0,0,4,168,43,0
1539995896776,0,0,0,0,0,0,0,0,0,0,24,0
1528687544427,0,0,0,0,0,0,0,0,0,0,40,0
1529282793197,6,1137,0,0,1,42,6,449,1,42,47,0
1540395719786,0,0,0,0,1,42,0,0,1,60,46,0
1539115434519,0,0,0,0,0,0,0,0,0,0,70,0
1538974054629,0,0,0,0,1,42,0,0,1,42,52,0
1530057943065,0,0,0,0,0,0,0,0,0,0,59,0
1540340932050,0,0,0,0,0,0,0,0,0,0,44,0
1531002180809,5,903,0,0,0,0,5,374,0,0,47,0
1539627614863,0,0,0,0,1,42,0,0,1,42,52,0
1529643003977,0,0,0,0,0,0,0,0,0,0,22,0
1529299422137,0,0,0,0,0,0,0,0,0,0,22,0
1530908588625,0,0,0,0,0,0,0,0,0,0,22,0
1527630793504,0,0,0,0,0,0,0,0,0,0,29,0
1530606790863,0,0,0,0,0,0,0,0,0,0,59,0
1529002196059,0,0,0,0,0,0,0,0,0,0,22,0
1538701646541,0,0,0,0,0,0,0,0,0,0,28,0
1538886428310,0,0,0,0,1,42,0,0,2,84,55,0
1528645861360,0,0,0,0,1,42,0,0,1,42,33,0
1538468837818,0,0,0,0,1,42,0,0,1,60,44,0
1531401359895,1,529,0,0,1,42,1,75,1,42,31,0
1539038431746,0,0,0,0,0,0,0,0,0,0,30,0
1529455215546,0,0,0,0,0,0,0,0,0,0,47,0
1530258892611,0,0,0,0,0,0,0,0,0,0,22,0
1529991929562,4,1577,0,0,0,0,4,288,0,0,81,0
1528259009821,0,0,0,0,0,0,0,0,0,0,35,0
1531081865254,0,0,0,0,1,42,0,0,1,42,43,0
1531581061660,0,0,0,0,0,0,0,0,0,0,32,0
1538251785251,0,0,0,0,0,0,0,0,0,0,22,0
1540294989617,0,0,0,0,1,42,0,0,1,60,50,0
1538737390007,0,0,0,0,1,42,0,0,1,42,77,0
1530683072683,0,0,0,0,0,0,0,0,0,0,29,0
1530928890432,0,0,0,0,0,0,0,0,0,0,31,0
1538862272738,0,0,0,0,0,0,0,0,0,0,46,0
1538766112809,0,0,0,0,1,42,0,0,1,60,44,0
1539567145657,0,0,0,0,0,0,0,0,0,0,59,0
1530848903197,0,0,0,0,0,0,0,0,0,0,59,0
1539813294124,0,0,0,0,0,0,0,0,0,0,77,0
1529517662841,0,0,0,0,0,0,0,0,0,0,59,0
1539334980307,0,0,0,0,0,0,0,0,0,0,26,0
1529564451410,0,0,0,0,0,0,0,0,0,0,59,0
1528636550007,0,0,0,0,1,42,0,0,1,42,43,0
1538521399341,0,0,0,0,0,0,0,0,0,0,65,0
1529971151816,0,0,0,0,0,0,0,0,0,0,30,0
1531845301631,0,0,0,0,1,42,0,0,1,42,43,0
1530695141221,0,0,0,0,0,0,0,0,0,0,22,0
1538123303210,0,0,0,0,4,168,0,0,4,240,44,0
1539494715244,0,0,0,0,1,42,0,0,1,42,57,0
1531628271585,0,0,0,0,0,0,0,0,0,0,22,0
1539887469941,1,495,0,0,0,0,1,76,0,0,50,0
1528941111667,0,0,0,0,1,42,0,0,1,42,47,0
1531242987681,0,0,0,0,0,0,0,0,0,0,22,0
1539110991403,0,0,0,0,1,42,0,0,1,42,56,0
1538895019626,0,0,0,0,1,42,0,0,1,42,69,0
1538195500690,0,0,0,0,0,0,0,0,0,0,36,0
1529929653613,0,0,0,0,0,0,0,0,0,0,59,0
1529345296571,0,0,0,0,0,0,0,0,0,0,29,0
1529944245421,0,0,0,0,0,0,0,0,0,0,43,0
1528162441343,0,0,0,0,1,42,0,0,1,42,43,0
1530200278494,0,0,0,0,0,0,0,0,0,0,59,0
1538187392420,0,0,0,0,0,0,0,0,0,0,22,0
1530149878772,0,0,0,0,1,42,0,0,1,42,43,0
1539916302916,0,0,0,0,0,0,0,0,0,0,56,0
1528048827403,0,0,0,0,2,84,0,0,2,84,36,0
1538128950721,0,0,0,0,0,0,0,0,0,0,56,0
1531253021029,0,0,0,0,0,0,0,0,0,0,22,0
1528634688107,0,0,0,0,1,42,0,0,1,42,43,0
1529459417684,0,0,0,0,0,0,0,0,0,0,47,0
1539835280349,0,0,0,0,0,0,0,0,0,0,26,0
1531809981735,0,0,0,0,0,0,0,0,0,0,59,0
1538159527157,0,0,0,0,1,42,0,0,1,60,46,0
1529273904074,0,0,0,0,0,0,0,0,0,0,22,0
1527569952522,0,0,0,0,2,84,0,0,2,84,43,0
1531273145139,5,910,0,0,0,0,5,381,0,0,47,0
1527634037070,0,0,0,0,2,84,0,0,2,84,38,0
1530561989329,4,819,0,0,0,0,4,306,0,0,47,0
1528676558983,0,0,0,0,1,42,0,0,1,42,47,0
1539672492722,1,136,0,0,0,0,1,72,0,0,66,0
1529393884965,0,0,0,0,0,0,0,0,0,0,31,0
1538017753080,0,0,0,0,6,252,0,0,6,360,48,0
1539427181277,0,0,0,0,1,42,0,0,1,42,68,0
1528799970583,0,0,0,0,0,0,0,0,0,0,29,0
1531144786605,0,0,0,0,0,0,0,0,0,0,43,0
1530017875617,0,0,0,0,1,42,0,0,1,42,79,0
1528795044647,0,0,0,0,3,162,0,0,3,126,43,0
1530767326315,0,0,0,0,0,0,0,0,0,0,59,0
1530524522327,0,0,0,0,0,0,0,0,0,0,22,0
1529126577661,0,0,0,0,0,0,0,0,1,42,59,0
1530914414724,0,0,0,0,1,42,0,0,1,42,43,0
1537949074625,0,0,0,0,0,0,0,0,0,0,75,0
1531582443873,0,0,0,0,0,0,0,0,0,0,22,0
1529397968561,0,0,0,0,1,42,0,0,1,42,43,0
1538825031242,0,0,0,0,0,0,0,0,0,0,66,0
1530455344733,0,0,0,0,0,0,0,0,0,0,22,0
1529154091413,1,545,0,0,1,42,1,80,1,42,31,0
1529454615241,6,994,0,0,1,42,6,449,1,42,49,0
1539083909461,6,1561,0,0,1,42,6,528,1,60,48,0
1530005863101,1,545,0,0,0,0,1,80,0,0,55,0
1530949374785,6,994,0,0,0,0,6,449,0,0,47,0
1530872499259,5,1216,0,0,0,0,5,374,0,0,47,0
1528224122063,0,0,0,0,2,84,0,0,2,84,45,0
1540357628410,0,0,0,0,1,42,0,0,2,84,59,0
1539149426363,0,0,0,0,0,0,0,0,0,0,26,0
1530705709807,0,0,0,0,3,162,0,0,3,126,43,0
1528607902601,6,1137,0,0,1,42,6,449,1,42,47,0
1540575702890,0,0,0,0,0,0,0,0,0,0,48,0
1531098016729,0,0,0,0,0,0,0,0,0,0,22,0
1530002439671,0,0,0,0,0,0,0,0,0,0,41,0
1540501141601,0,0,0,0,0,0,0,0,0,0,56,0
1530461350685,0,0,0,0,0,0,0,0,0,0,31,0
1538293304398,0,0,0,0,0,0,0,0,0,0,22,0
1538771460750,0,0,0,0,0,0,0,0,0,0,69,0
1539890953266,0,0,0,0,1,42,0,0,1,60,50,0
1539992053916,0,0,0,0,0,0,0,0,0,0,26,0
1531264258182,4,350,0,0,0,0,4,286,0,0,49,0
1531434468429,0,0,0,0,0,0,0,0,0,0,29,0
1530641210802,0,0,0,0,0,0,0,0,0,0,59,0
1538526502983,0,0,0,0,1,42,0,0,1,42,65,0
1528390798661,0,0,0,0,0,0,0,0,0,0,29,0
1529069630474,0,0,0,0,0,0,0,0,0,0,43,0
1539925496238,0,0,0,0,0,0,0,0,0,0,28,0
1527872832052,4,819,0,0,1,42,4,306,1,42,47,0
1528821960404,0,0,0,0,1,42,0,0,1,42,38,0
1531517631506,0,0,0,0,0,0,0,0,0,0,29,0
1538631015987,0,0,0,0,0,0,0,0,0,0,56,0
1538322266945,0,0,0,0,0,0,0,0,0,0,36,0
1539539155878,0,0,0,0,0,0,0,0,0,0,64,0
1538097525122,0,0,0,0,7,294,0,0,7,420,46,0
1531420707524,0,0,0,0,0,0,0,0,0,0,59,0
