Timestamp,FromLocalUdpPort53IP192.168.1.1Packet,FromLocalUdpPort53IP192.168.1.1Byte,FromLocalUdpPort67IP192.168.1.1Packet,FromLocalUdpPort67IP192.168.1.1Byte,FromLocalArpPortAllPacket,FromLocalArpPortAllByte,ToLocalUdpPort53IP192.168.1.1Packet,ToLocalUdpPort53IP192.168.1.1Byte,ToLocalArpPortAllPacket,ToLocalArpPortAllByte, NoOfFlows,Label
1529108557558,6,1307,0,0,1,42,6,449,1,42,47,0
1538682364551,0,0,0,0,0,0,0,0,0,0,72,0
1531621726944,0,0,0,0,0,0,0,0,0,0,22,0
1528008470360,0,0,0,0,0,0,0,0,0,0,29,0
1530207789782,0,0,0,0,0,0,0,0,0,0,22,0
1530118709258,1,501,0,0,1,42,1,75,1,42,31,0
1539924654872,0,0,0,0,0,0,0,0,0,0,28,0
1528408930467,0,0,0,0,1,42,0,0,1,42,59,0
1529686182777,0,0,0,0,1,42,0,0,2,84,60,0
1531752389668,0,0,0,0,0,0,0,0,0,0,30,0
1539645635983,0,0,0,0,0,0,0,0,0,0,54,0
1531289174856,0,0,0,0,0,0,0,0,0,0,59,0
1539933488451,0,0,0,0,2,84,0,0,2,120,46,0
1531271764386,0,0,0,0,1,42,0,0,1,42,43,0
1539107268457,0,0,0,0,0,0,0,0,0,0,28,0
1531475117683,5,1216,0,0,0,0,5,374,2,84,47,0
1527880699721,0,0,0,0,0,0,0,0,0,0,59,0
1530916036581,0,0,0,0,0,0,0,0,1,42,43,0
1531738578586,0,0,0,0,0,0,0,0,0,0,59,0
1539798270887,0,0,0,0,0,0,0,0,0,0,26,0
1529318274340,0,0,0,0,2,84,0,0,2,84,43,0
1539689075396,0,0,0,0,0,0,0,0,0,0,28,0
1529740419938,0,0,0,0,0,0,0,0,0,0,30,0
1530936579453,5,1223,0,0,0,0,5,381,0,0,47,0
1529654233066,0,0,0,0,1,42,0,0,1,42,54,0
1529324999979,6,1307,0,0,1,42,6,449,1,42,47,0
1538519177989,1,136,0,0,0,0,1,72,0,0,65,0
1539519156820,0,0,0,0,1,42,0,0,1,60,44,0
1530567213092,5,903,0,0,0,0,5,374,2,84,47,0
1530635742968,0,0,0,0,1,42,0,0,1,42,43,0
1529243746498,0,0,0,0,1,42,0,0,1,42,43,0
1528306089563,6,994,0,0,1,42,6,449,1,42,49,0
1531169710067,0,0,0,0,0,0,0,0,0,0,59,0
1530248504023,0,0,0,0,0,0,0,0,0,0,59,0
1540553414302,1,466,0,0,0,0,1,89,0,0,64,0
1528453904316,0,0,0,0,0,0,0,0,0,0,43,0
1537901381289,0,0,0,0,0,0,0,0,0,0,28,0
1528654210996,0,0,0,0,0,0,0,0,0,0,31,0
1539717182240,2,678,0,0,0,0,2,144,0,0,66,0
1527955002432,0,0,0,0,1,42,0,0,1,42,43,0
1538351399743,0,0,0,0,1,42,0,0,1,60,48,0
1529343255144,0,0,0,0,0,0,0,0,0,0,43,0
1529496224163,0,0,0,0,0,0,0,0,1,42,59,0
1531722485867,0,0,0,0,2,84,0,0,2,84,43,0
1538544937251,0,0,0,0,0,0,0,0,0,0,64,0
1538482471978,0,0,0,0,0,0,0,0,0,0,28,0
1537820516213,0,0,0,0,0,0,0,0,0,0,62,0
1531764819493,6,994,0,0,0,0,6,449,0,0,49,0
1538711496741,0,0,0,0,1,42,0,0,1,60,48,0
1527633316130,0,0,0,0,1,42,0,0,1,42,43,0
1527677772994,0,0,0,0,2,84,0,0,2,84,38,0
1531422750349,0,0,0,0,0,0,0,0,0,0,22,0
1529718138013,0,0,0,0,0,0,0,0,0,0,29,0
1538203668990,0,0,0,0,1,42,0,0,1,60,44,0
1530655509184,0,0,0,0,0,0,0,0,0,0,59,0
1529720179916,5,910,0,0,1,42,5,381,1,42,47,0
1529558083046,0,0,0,0,0,0,0,0,0,0,31,0
1528575778649,0,0,0,0,1,42,0,0,1,42,59,0
1527993638715,5,910,0,0,1,42,5,381,1,42,47,0
1539689736453,0,0,0,0,2,84,0,0,2,84,66,0
1538008561976,0,0,0,0,0,0,0,0,0,0,70,0
1539169970058,0,0,0,0,0,0,0,0,0,0,54,0
1530645535769,6,994,0,0,0,0,6,449,0,0,47,0
1531077661946,0,0,0,0,0,0,0,0,0,0,59,0
1538964388673,0,0,0,0,0,0,0,0,1,42,57,0
1538493106063,0,0,0,0,0,0,0,0,0,0,63,0
1529247831573,0,0,0,0,0,0,0,0,0,0,59,0
1539047501732,0,0,0,0,1,42,0,0,1,42,54,0
1528297620573,0,0,0,0,1,42,0,0,1,42,49,0
1540506187857,0,0,0,0,2,84,0,0,2,84,68,0
1527907307777,0,0,0,0,0,0,0,0,0,0,31,0
1530116007313,0,0,0,0,1,42,0,0,1,42,43,0
1529815498380,0,0,0,0,0,0,0,0,0,0,22,0
1531586350025,0,0,0,0,0,0,0,0,0,0,29,0
1539883686182,0,0,0,0,0,0,0,0,0,0,26,0
1539636325131,0,0,0,0,0,0,0,0,0,0,28,0
1539358356118,0,0,0,0,1,42,0,0,1,42,64,0
1539438115050,0,0,0,0,0,0,0,0,0,0,28,0
1540454052924,0,0,0,0,0,0,0,0,0,0,56,0
1528195778630,0,0,0,0,0,0,0,0,0,0,43,0
1540544039677,0,0,0,0,0,0,0,0,0,0,26,0
1530686855335,0,0,0,0,0,0,0,0,0,0,22,0
1531399918129,0,0,0,0,0,0,0,0,0,0,29,0
1530703007493,0,0,0,0,0,0,0,0,0,0,59,0
1529849788511,0,0,0,0,0,0,0,0,0,0,22,0
1530035359687,5,903,0,0,0,0,5,374,0,0,49,0
1528757383955,0,0,0,0,2,84,0,0,2,84,43,0
1531573070356,0,0,0,0,0,0,0,0,0,0,22,0
1538320043098,0,0,0,0,0,0,0,0,0,0,22,0
1528544189610,0,0,0,0,1,42,0,0,1,42,43,0
1528275041818,0,0,0,0,1,42,0,0,1,42,59,0
1530285674833,6,994,0,0,0,0,6,449,0,0,47,0
1529177387927,0,0,0,0,0,0,0,0,0,0,59,0
1528944655009,0,0,0,0,0,0,0,0,0,0,29,0
1531799770968,0,0,0,0,0,0,0,0,0,0,29,0
1527648576046,5,903,0,0,1,42,5,374,1,42,49,0
1531180941437,0,0,0,0,0,0,0,0,0,0,22,0
1529401872116,0,0,0,0,0,0,0,0,0,0,59,0
1538147216961,0,0,0,0,0,0,0,0,0,0,36,0
1528164963970,4,819,0,0,1,42,4,306,1,42,47,0
1528905732836,0,0,0,0,2,84,0,0,2,84,36,0
1527568511243,0,0,0,0,1,42,0,0,1,42,59,0
1539549727087,0,0,0,0,0,0,0,0,0,0,26,0
1527998922617,0,0,0,0,1,42,0,0,4,168,43,0
1531790703670,0,0,0,0,0,0,0,0,0,0,59,0
1539321940821,0,0,0,0,2,84,0,0,2,84,79,0
1527899319252,0,0,0,0,2,84,0,0,2,84,43,0
1529720239966,6,994,0,0,2,102,6,449,2,84,47,0
1529365294904,0,0,0,0,1,42,0,0,1,42,43,0
1529824086342,0,0,0,0,0,0,0,0,0,0,31,0
1531073938579,0,0,0,0,0,0,0,0,0,0,59,0
1528196919751,0,0,0,0,0,0,0,0,0,0,31,0
1531644182354,0,0,0,0,0,0,0,0,0,0,59,0
1539037831168,0,0,0,0,0,0,0,0,0,0,30,0
1539410180968,0,0,0,0,0,0,0,0,0,0,69,0
1529747329047,0,0,0,0,0,0,0,0,0,0,22,0
1528858954272,0,0,0,0,3,162,0,0,3,126,43,0
1531835087131,0,0,0,0,0,0,0,0,0,0,22,0
1528717986075,0,0,0,0,1,42,0,0,1,42,43,0
1538478567915,0,0,0,0,2,84,0,0,2,120,48,0
1531520575005,0,0,0,0,0,0,0,0,0,0,59,0
1527668763571,0,0,0,0,1,42,0,0,1,42,59,0
1529739038224,0,0,0,0,0,0,0,0,0,0,59,0
1538453520678,0,0,0,0,0,0,0,0,0,0,26,0
1531718523716,0,0,0,0,0,0,0,0,0,0,22,0
1530553343106,0,0,0,0,0,0,0,0,0,0,22,0
1530057042614,6,994,0,0,0,0,6,449,0,0,47,0
1539504744253,0,0,0,0,0,0,0,0,0,0,71,0
1528852110322,5,910,0,0,1,42,5,381,1,42,47,0
1530080157687,0,0,0,0,0,0,0,0,0,0,29,0
1538914424710,0,0,0,0,1,42,0,0,1,42,57,0
1539703491241,0,0,0,0,0,0,0,0,0,0,61,0
1539209982713,0,0,0,0,1,42,0,0,1,42,71,0
1539140598034,0,0,0,0,0,0,0,0,0,0,64,0
1528740325741,0,0,0,0,0,0,0,0,0,0,27,0
1530502126665,0,0,0,0,0,0,0,0,0,0,43,0
1528085518938,5,903,0,0,1,42,5,374,1,42,47,0
1527529299913,0,0,0,0,0,0,0,0,0,0,27,0
1538651318534,0,0,0,0,1,42,0,0,1,42,65,0
1531745483435,0,0,0,0,0,0,0,0,0,0,59,0
1529839818557,0,0,0,0,1,42,0,0,1,42,43,0
1530604208562,0,0,0,0,0,0,0,0,0,0,59,0
1528911198103,0,0,0,0,0,0,0,0,0,0,29,0
1530487778461,0,0,0,0,0,0,0,0,0,0,43,0
1539031405085,0,0,0,0,1,42,0,0,1,42,52,0
1529417429577,0,0,0,0,0,0,0,0,0,0,59,0
1539632960846,0,0,0,0,0,0,0,0,0,0,65,0
1529360131060,0,0,0,0,0,0,0,0,0,0,22,0
1528133972859,0,0,0,0,1,42,0,0,1,42,59,0
1540567835950,0,0,0,0,0,0,0,0,0,0,68,0
1528381303952,0,0,0,0,0,0,0,0,0,0,27,0
1539700789447,0,0,0,0,1,42,0,0,1,42,54,0
1530477268350,0,0,0,0,0,0,0,0,0,0,22,0
1530665541026,0,0,0,0,0,0,0,0,0,0,30,0
1530288256759,0,0,0,0,0,0,0,0,0,0,22,0
1539806443751,1,493,0,0,0,0,1,79,0,0,63,0
1529475568563,0,0,0,0,0,0,0,0,0,0,29,0
1539768951529,0,0,0,0,0,0,0,0,0,0,75,0
1539951516507,0,0,0,0,0,0,0,0,0,0,26,0
1528926515694,0,0,0,0,1,42,0,0,1,42,59,0
1538477967314,0,0,0,0,0,0,0,0,0,0,75,0
1538958505407,0,0,0,0,1,42,0,0,1,42,54,0
1537803578381,0,0,0,0,0,0,0,0,0,0,26,0
1538290239416,0,0,0,0,0,0,0,0,0,0,22,0
1538261940024,0,0,0,0,0,0,0,0,0,0,22,0
1537898978986,0,0,0,0,4,168,0,0,4,240,48,0
1539580473477,1,495,0,0,0,0,1,76,0,0,50,0
1529545409217,0,0,0,0,0,0,0,0,0,0,29,0
1528502916957,0,0,0,0,0,0,0,0,0,0,47,0
1539902605745,0,0,0,0,1,42,0,0,1,42,58,0
1539648519840,0,0,0,0,0,0,0,0,0,0,66,0
1531747104838,0,0,0,0,0,0,0,0,0,0,22,0
1530944329223,0,0,0,0,0,0,0,0,0,0,59,0
1538455502389,0,0,0,0,0,0,0,0,0,0,58,0
1529418090339,0,0,0,0,0,0,0,0,0,0,59,0
1530363522778,0,0,0,0,0,0,0,0,0,0,59,0
1538381711858,0,0,0,0,0,0,0,0,0,0,22,0
1528240577855,0,0,0,0,0,0,0,0,0,0,31,0
1540050607040,0,0,0,0,0,0,0,0,0,0,22,0
1530488318924,0,0,0,0,0,0,0,0,0,0,30,0
1539526242718,0,0,0,0,0,0,0,0,0,0,66,0
1538145475658,0,0,0,0,0,0,0,0,0,0,36,0
1529582588338,0,0,0,0,0,0,0,0,0,0,22,0
1529381030022,5,910,0,0,1,42,5,381,1,42,47,0
1530975267027,5,903,0,0,0,0,5,374,0,0,47,0
1527677833038,0,0,0,0,1,42,0,0,1,42,74,0
1531278488672,0,0,0,0,1,42,0,0,2,84,43,0
1540417951888,0,0,0,0,0,0,0,0,0,0,71,0
1530678869116,0,0,0,0,1,42,0,0,1,42,43,0
1530159066992,0,0,0,0,1,42,0,0,1,42,43,0
1540299136923,0,0,0,0,0,0,0,0,0,0,28,0
1530114986555,0,0,0,0,0,0,0,0,0,0,31,0
1528838181273,5,1216,0,0,0,0,5,374,0,0,47,0
1530641030495,0,0,0,0,0,0,0,0,0,0,29,0
1540452731713,0,0,0,0,0,0,0,0,0,0,26,0
1528522859193,0,0,0,0,1,42,0,0,1,42,59,0
1531841816763,0,0,0,0,0,0,0,0,0,0,22,0
1528027086171,0,0,0,0,1,42,0,0,1,42,61,0
1538607043999,1,554,0,0,0,0,1,72,0,0,65,0
1531495352319,0,0,0,0,0,0,0,0,0,0,22,0
1529312510880,0,0,0,0,0,0,0,0,0,0,22,0
1538760824629,0,0,0,0,0,0,0,0,0,0,65,0
1528943033487,0,0,0,0,1,42,0,0,1,42,43,0
1539584435925,0,0,0,0,0,0,0,0,0,0,56,0
1530216383300,0,0,0,0,0,0,0,0,0,0,59,0
1537830428498,0,0,0,0,7,294,0,0,7,420,52,0
1528305008527,0,0,0,0,0,0,0,0,0,0,31,0
1531139622722,0,0,0,0,0,0,0,0,1,42,59,0
1529630095441,0,0,0,0,0,0,0,0,0,0,47,0
1530750927753,0,0,0,0,0,0,0,0,0,0,43,0
1530191086709,0,0,0,0,0,0,0,0,0,0,29,0
1528051650464,0,0,0,0,3,162,0,0,3,126,43,0
1537834693848,2,369,0,0,0,0,2,154,0,0,52,0
1531346159916,0,0,0,0,0,0,0,0,0,0,59,0
1529530154530,0,0,0,0,0,0,0,0,0,0,31,0
1537945229834,0,0,0,0,0,0,0,0,0,0,28,0
1539042576344,0,0,0,0,0,0,0,0,0,0,26,0
1531029559615,0,0,0,0,0,0,0,0,0,0,29,0
1540018716169,0,0,0,0,0,0,0,0,0,0,36,0
1539813714843,0,0,0,0,0,0,0,0,0,0,75,0
1528679980637,0,0,0,0,1,42,0,0,1,42,38,0
1529688945594,0,0,0,0,0,0,0,0,0,0,59,0
1529217499449,6,994,0,0,1,42,6,449,1,42,49,0
1531842778266,0,0,0,0,0,0,0,0,0,0,59,0
1530887689574,6,1307,0,0,0,0,6,449,2,84,47,0
1537925226124,0,0,0,0,0,0,0,0,0,0,28,0
1539842906487,0,0,0,0,0,0,0,0,0,0,66,0
1538430580632,0,0,0,0,1,42,0,0,1,60,48,0
1539755497523,0,0,0,0,0,0,0,0,0,0,63,0
1539256527739,0,0,0,0,1,42,0,0,1,42,53,0
1528179920786,6,1307,0,0,1,42,6,449,1,42,47,0
1539246919973,0,0,0,0,2,84,0,0,2,84,55,0
1530175644780,0,0,0,0,3,162,0,0,4,168,47,0
1529833273048,0,0,0,0,0,0,0,0,0,0,22,0
1538453400583,0,0,0,0,0,0,0,0,0,0,60,0
1530847822419,0,0,0,0,0,0,0,0,0,0,29,0
1531569466602,0,0,0,0,0,0,0,0,0,0,29,0
1528561970180,0,0,0,0,1,42,0,0,1,42,59,0
1528851810142,0,0,0,0,0,0,0,0,0,0,29,0
1530405631724,0,0,0,0,0,0,0,0,0,0,29,0
1529301223468,0,0,0,0,0,0,0,0,0,0,31,0
1538749826841,0,0,0,0,0,0,0,0,0,0,26,0
1539103725980,1,136,0,0,0,0,1,72,0,0,54,0
1538119518106,0,0,0,0,0,0,0,0,0,0,28,0
1537855661778,0,0,0,0,0,0,0,0,0,0,59,0
1529719219045,0,0,0,0,0,0,0,0,0,0,29,0
1531410973503,4,819,0,0,0,0,4,306,0,0,47,0
1540578825720,1,554,0,0,0,0,1,72,0,0,61,0
1530725766808,4,1132,0,0,0,0,4,306,0,0,47,0
1537924205071,0,0,0,0,2,84,0,0,2,84,77,0
1538207993852,0,0,0,0,0,0,0,0,0,0,24,0
1530594718982,5,903,0,0,0,0,5,374,0,0,47,0
1531211990790,0,0,0,0,0,0,0,0,0,0,22,0
1529033898789,0,0,0,0,1,42,0,0,1,42,59,0
1538421693298,0,0,0,0,0,0,0,0,0,0,22,0
1529099366264,0,0,0,0,0,0,0,0,0,0,22,0
1537956162652,0,0,0,0,0,0,0,0,0,0,28,0
1528938168936,0,0,0,0,3,162,0,0,3,126,47,0
1540222058721,0,0,0,0,0,0,0,0,0,0,76,0
1540341472522,0,0,0,0,0,0,0,0,0,0,56,0
1539891613900,0,0,0,0,1,42,0,0,1,60,48,0
1529188436553,0,0,0,0,2,84,0,0,2,84,47,0
1539627314591,0,0,0,0,1,42,0,0,1,42,52,0
1530913633883,0,0,0,0,0,0,0,0,0,0,22,0
1530193009220,0,0,0,0,0,0,0,0,0,0,22,0
1539062400922,0,0,0,0,2,84,0,0,2,120,50,0
1539951216018,0,0,0,0,0,0,0,0,0,0,59,0
1538855604496,0,0,0,0,0,0,0,0,0,0,28,0
1530145614537,0,0,0,0,1,42,0,0,1,42,43,0
1529592858825,0,0,0,0,0,0,0,0,1,42,59,0
1529268977012,0,0,0,0,0,0,0,0,0,0,22,0
1530382029275,6,994,0,0,0,0,6,449,0,0,47,0
1531795567591,0,0,0,0,0,0,0,0,0,0,59,0
1539645215467,0,0,0,0,1,42,0,0,1,60,46,0
1539647498502,0,0,0,0,2,84,0,0,2,120,46,0
1529817840411,6,1307,0,0,1,42,6,449,3,126,47,0
1531842237447,0,0,0,0,0,0,0,0,0,0,22,0
1531299141746,0,0,0,0,0,0,0,0,0,0,22,0
1531841396198,6,994,0,0,0,0,6,449,0,0,47,0
1529052455042,0,0,0,0,0,0,0,0,0,0,31,0
1529516221395,0,0,0,0,0,0,0,0,0,0,29,0
1539644554593,0,0,0,0,1,42,0,0,1,42,54,0
1528058678800,5,903,0,0,0,0,5,374,0,0,47,0
1530285194482,0,0,0,0,0,0,0,0,0,0,22,0
1529019188557,6,994,0,0,2,102,6,449,2,84,47,0
1530734053278,0,0,0,0,0,0,0,0,0,0,22,0
1529371840246,0,0,0,0,0,0,0,0,0,0,29,0
1527766713929,0,0,0,0,1,42,0,0,1,42,59,0
1527916737781,0,0,0,0,1,42,0,0,1,42,59,0
1529890448390,0,0,0,0,0,0,0,0,0,0,22,0
1528032971460,6,994,0,0,1,42,6,449,1,42,47,0
1528368024525,0,0,0,0,2,84,0,0,2,84,39,0
1527643769531,0,0,0,0,2,84,0,0,2,84,36,0
1538555024597,0,0,0,0,1,42,0,0,1,60,46,0
1531441257826,0,0,0,0,0,0,0,0,0,0,29,0
1538558567819,0,0,0,0,1,42,0,0,1,42,53,0
1538210817243,0,0,0,0,0,0,0,0,1,60,44,0
1540406474609,0,0,0,0,0,0,0,0,0,0,68,0
1539193878933,2,470,0,0,0,0,2,168,0,0,74,0
1537985665768,0,0,0,0,0,0,0,0,0,0,28,0
1531237158987,0,0,0,0,0,0,0,0,0,0,29,0
1529409318935,0,0,0,0,0,0,0,0,0,0,59,0
1531176557405,0,0,0,0,0,0,0,0,0,0,59,0
1538244215532,0,0,0,0,0,0,0,0,0,0,22,0
1531087269446,0,0,0,0,0,0,0,0,0,0,59,0
1528149107004,0,0,0,0,1,42,0,0,1,42,59,0
1529077439691,0,0,0,0,0,0,0,0,0,0,22,0
1530579222371,0,0,0,0,1,42,0,0,2,84,47,0
1530744622666,0,0,0,0,0,0,0,0,0,0,22,0
1538451839017,2,1020,0,0,1,42,2,178,1,42,65,0
1538844550907,1,326,0,0,0,0,1,88,0,0,67,0
1531171752078,0,0,0,0,0,0,0,0,0,0,22,0
1529240923214,0,0,0,0,0,0,0,0,0,0,59,0
1537769649237,0,0,0,0,0,0,0,0,0,0,71,0
1530427004760,0,0,0,0,0,0,0,0,0,0,59,0
1528724531860,0,0,0,0,0,0,0,0,0,0,31,0
1529268316186,0,0,0,0,1,42,0,0,1,42,43,0
1538355841814,0,0,0,0,0,0,0,0,0,0,22,0
1531485924422,0,0,0,0,0,0,0,0,0,0,22,0
1540224280856,0,0,0,0,0,0,0,0,0,0,48,0
1529787820128,0,0,0,0,0,0,0,0,0,0,59,0
1539761683632,0,0,0,0,0,0,0,0,0,0,62,0
1539997037627,0,0,0,0,0,0,0,0,0,0,24,0
1531218536750,0,0,0,0,0,0,0,0,0,0,31,0
1528192415348,0,0,0,0,0,0,0,0,0,0,29,0
1529828709896,0,0,0,0,0,0,0,0,0,0,43,0
1529972833488,0,0,0,0,1,42,0,0,1,42,43,0
1537933335631,0,0,0,0,2,84,0,0,2,120,46,0
1538750548090,0,0,0,0,1,42,0,0,1,42,59,0
1539237971991,0,0,0,0,0,0,0,0,0,0,28,0
1529475988975,0,0,0,0,1,42,0,0,1,42,43,0
1540520787046,0,0,0,0,0,0,0,0,0,0,26,0
1530966137323,0,0,0,0,0,0,0,0,0,0,29,0
1529564991930,0,0,0,0,0,0,0,0,0,0,59,0
1530127235815,5,910,0,0,0,0,5,381,0,0,47,0
1531349163452,0,0,0,0,0,0,0,0,0,0,22,0
1529279431169,0,0,0,0,0,0,0,0,0,0,31,0
1539218215377,0,0,0,0,0,0,0,0,0,0,67,0
1528549236540,0,0,0,0,1,42,0,0,1,42,35,0
1530991909406,0,0,0,0,0,0,0,0,0,0,65,0
1538725614899,0,0,0,0,2,84,0,0,3,180,42,0
1538740033167,0,0,0,0,1,42,0,0,2,84,72,0
1531003922713,0,0,0,0,0,0,0,0,0,0,43,0
1531689280378,0,0,0,0,0,0,0,0,0,0,22,0
1538602057203,0,0,0,0,0,0,0,0,0,0,67,0
1538028683475,0,0,0,0,2,84,0,0,2,84,86,0
1538623566200,0,0,0,0,1,42,0,0,1,42,73,0
1538984864213,0,0,0,0,0,0,0,0,0,0,64,0
1530454083676,0,0,0,0,0,0,0,0,0,0,59,0
1531060004345,0,0,0,0,0,0,0,0,0,0,22,0
1538465413504,0,0,0,0,0,0,0,0,0,0,28,0
1540041357184,0,0,0,0,0,0,0,0,0,0,24,0
1528333179884,0,0,0,0,2,84,0,0,2,84,28,0
1529836695958,0,0,0,0,0,0,0,0,0,0,29,0
1530566252372,0,0,0,0,0,0,0,0,0,0,29,0
1528263452630,0,0,0,0,1,42,0,0,1,42,59,0
1531029199311,0,0,0,0,0,0,0,0,0,0,22,0
1530363703039,0,0,0,0,0,0,0,0,1,42,61,0
1528948678992,0,0,0,0,1,42,0,0,1,42,59,0
1538890934300,0,0,0,0,0,0,0,0,0,0,56,0
1528109952933,0,0,0,0,2,84,0,0,2,84,41,0
1531242567013,6,994,0,0,0,0,6,449,0,0,47,0
1528456486722,0,0,0,0,1,42,0,0,1,42,59,0
1529440740874,6,1307,0,0,1,42,6,449,1,42,47,0
1528610244980,0,0,0,0,2,84,0,0,2,84,40,0
1530823980020,0,0,0,0,0,0,0,0,0,0,59,0
